hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
WAR.GRDTRK.EQT.GRDVEH.ARMD.ARMINF	S	*	G	*	EVAI--	ARMORED INFANTRY	
WAR.GRDTRK.EQT.GRDVEH.ARMD.C2V	S	*	G	*	EVAC--	C2V/ACV	
WAR.GRDTRK.EQT.GRDVEH.ARMD.CSSVEH	S	*	G	*	EVAS--	COMBAT SERVICE SUPPORT VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ARMD.LARMVH	S	*	G	*	EVAL--	LIGHT ARMORED VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH	S	*	G	*	EVU---	UTILITY VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.BUS	S	*	G	*	EVUB--	BUS	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.SEMI	S	*	G	*	EVUS--	SEMI	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.SEMI.LIT	S	*	G	*	EVUSL-	SEMI LIGHT	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.SEMI.MDM	S	*	G	*	EVUSM-	SEMI MEDIUM	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.SEMI.HVY	S	*	G	*	EVUSH-	SEMI HEAVY	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.LCCTRK	S	*	G	*	EVUL--	LIMITED CROSS-COUNTRY TRUCK	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.CCTRK	S	*	G	*	EVUX--	CROSS-COUNTRY TRUCK	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.H2OCRT	S	*	G	*	EVUR--	WATER CRAFT	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.TOWTRK	S	*	G	*	EVUT--	TOW TRUCK	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.TOWTRK.LIT	S	*	G	*	EVUTL-	TOW TRUCK LIGHT	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.TOWTRK.HVY	S	*	G	*	EVUTH-	TOW TRUCK HEAVY	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.AMBLNC	S	*	G	*	EVUA--	AMBULANCE	
WAR.GRDTRK.EQT.GRDVEH.UTYVEH.AMBLNC.ARMD	S	*	G	*	EVUAA-	ARMORED AMBULANCE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH	S	*	G	*	EVE---	ENGINEER VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.BRG	S	*	G	*	EVEB--	BRIDGE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.ERHMR	S	*	G	*	EVEE--	EARTHMOVER	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.CSNVEH	S	*	G	*	EVEC--	CONSTRUCTION VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.MLVEH	S	*	G	*	EVEM--	MINE LAYING VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.MLVEH.ARMCV	S	*	G	*	EVEMV-	ARMORED CARRIER WITH VOLCANO	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.MLVEH.TRKMV	S	*	G	*	EVEML-	TRUCK MOUNTED WITH VOLCANO	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.MCVEH	S	*	G	*	EVEA--	MINE CLEARING VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.MCVEH.ARMVM	S	*	G	*	EVEAA-	ARMORED MOUNTED MINE CLEARING VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.MCVEH.TM	S	*	G	*	EVEAT-	TRAILER MOUNTED MINE CLEARING VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.DZR	S	*	G	*	EVED--	DOZER	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.DZR.ARMD	S	*	G	*	EVEDA-	ARMORED DOZER	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.AST	S	*	G	*	EVES--	ARMORED ASSAULT	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.ARMERV	S	*	G	*	EVER--	ARMORED ENGINEER RECON VEHICLE (AERV)	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.BH	S	*	G	*	EVEH--	BACKHOE	
WAR.GRDTRK.EQT.GRDVEH.ENGVEH.FRYTSP	S	*	G	*	EVEF--	FERRY TRANSPORTER	
WAR.GRDTRK.EQT.GRDVEH.TRNLCO	S	*	G	*	EVT---	TRAIN LOCOMOTIVE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH	S	*	G	*	EVC---	CIVILIAN VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.AUT	S	*	G	*	EVCA--	AUTOMOBILE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.AUT.CPCT	S	*	G	*	EVCAL-	COMPACT AUTOMOBILE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.AUT.MDSZ	S	*	G	*	EVCAM-	MIDSIZE AUTOMOBILE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.AUT.SDN	S	*	G	*	EVCAH-	SEDAN AUTOMOBILE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.OBTRK	S	*	G	*	EVCO--	OPEN-BED TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.OBTRK.PU	S	*	G	*	EVCOL-	PICKUP OPEN-BED TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.OBTRK.SMAL	S	*	G	*	EVCOM-	SMALL OPEN-BED TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.OBTRK.LRG	S	*	G	*	EVCOH-	LARGE OPEN-BED TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.MPV	S	*	G	*	EVCM--	MULTI-PASSENGER VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.MPV.VAN	S	*	G	*	EVCML-	VAN MULTI-PASSENGER VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.MPV.SBUS	S	*	G	*	EVCMM-	SMALL BUS MULTI-PASSENGER VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.MPV.LBUS	S	*	G	*	EVCMH-	LARGE BUS MULTI-PASSENGER VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.UTYVEH	S	*	G	*	EVCU--	UTILITY VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.UTYVEH.SUV	S	*	G	*	EVCUL-	SPORT UTILITY VEHICLE (SUV), UTILITY VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.UTYVEH.SBOX	S	*	G	*	EVCUM-	SMALL BOX TRUCK, UTILITY VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.UTYVEH.LBOX	S	*	G	*	EVCUH-	LARGE BOX TRUCK, UTILITY VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.JP	S	*	G	*	EVCJ--	JEEP TYPE VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.JP.SMAL	S	*	G	*	EVCJL-	SMALL/LIGHT JEEP TYPE VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.JP.MDM	S	*	G	*	EVCJM-	MEDIUM JEEP TYPE VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.JP.LRG	S	*	G	*	EVCJH-	LARGE/HEAVY JEEP TYPE VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.TRTRL	S	*	G	*	EVCT--	TRACTOR TRAILER TRUCK WITH BOX TRAILER	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.TRTRL.SMAL	S	*	G	*	EVCTL-	SMALL/LIGHT BOX TRAILER, TRACTOR TRAILER TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.TRTRL.MDM	S	*	G	*	EVCTM-	MEDIUM BOX TRAILER, TRACTOR TRAILER TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.TRTRL.LRG	S	*	G	*	EVCTH-	LARGE/HEAVY BOX TRAILER, TRACTOR TRAILER TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.TRTRLF	S	*	G	*	EVCF--	TRACTOR TRAILER TRUCK WITH FLATBED TRAILER	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.TRTRLF.SMAL	S	*	G	*	EVCFL-	SMALL/LIGHT FLATBED TRAILER, TRACTOR TRAILER TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.TRTRLF.MDM	S	*	G	*	EVCFM-	MEDIUM FLATBED TRAILER, TRACTOR TRAILER TRUCK	
WAR.GRDTRK.EQT.GRDVEH.CVLVEH.TRTRLF.LRG	S	*	G	*	EVCFH-	LARGE/HEAVY FLATBED TRAILER, TRACTOR TRAILER TRUCK	
WAR.GRDTRK.EQT.GRDVEH.PKAN	S	*	G	*	EVM---	PACK ANIMAL(S)	
WAR.GRDTRK.EQT.GRDVEH.MSLSPT	S	*	G	*	EVS---	MISSILE SUPPORT VEHICLE	
WAR.GRDTRK.EQT.GRDVEH.MSLSPT.TLDR	S	*	G	*	EVST--	MISSILE SUPPORT VEHICLE TRANSLOADER	
WAR.GRDTRK.EQT.GRDVEH.MSLSPT.TPTR	S	*	G	*	EVSR--	MISSILE SUPPORT VEHICLE TRANSPORTER	
WAR.GRDTRK.EQT.GRDVEH.MSLSPT.CRN	S	*	G	*	EVSC--	MISSILE SUPPORT VEHICLE CRANE/LOADING DEVICE	
WAR.GRDTRK.EQT.GRDVEH.MSLSPT.PLNT	S	*	G	*	EVSP--	MISSILE SUPPORT VEHICLE PROPELLANT TRANSPORTER	
WAR.GRDTRK.EQT.GRDVEH.MSLSPT.WH	S	*	G	*	EVSW--	MISSILE SUPPORT VEHICLE WARHEAD TRANSPORTER	
WAR.GRDTRK.EQT.SNS	S	*	G	*	ES----	SENSOR	
WAR.GRDTRK.EQT.SNS.RAD	S	*	G	*	ESR---	RADAR	
WAR.GRDTRK.EQT.SNS.EMP	S	*	G	*	ESE---	EMPLACED SENSOR	
WAR.GRDTRK.EQT.SPL	S	*	G	*	EX----	SPECIAL EQUIPMENT	N/A
WAR.GRDTRK.EQT.SPL.LSR	S	*	G	*	EXL---	LASER	
WAR.GRDTRK.EQT.SPL.NBCEQT	S	*	G	*	EXN---	NBC EQUIPMENT	
WAR.GRDTRK.EQT.SPL.FLMTHR	S	*	G	*	EXF---	FLAME THROWER	
WAR.GRDTRK.EQT.SPL.LNDMNE	S	*	G	*	EXM---	LAND MINES	
WAR.GRDTRK.EQT.SPL.LNDMNE.CLM	S	*	G	*	EXMC--	CLAYMORE	
WAR.GRDTRK.EQT.SPL.LNDMNE.LTL	S	*	G	*	EXML--	LESS THAN LETHAL	
WAR.GRDTRK.INS	S	*	G	*	I-----	INSTALLATION	
WAR.GRDTRK.INS.RMP	S	*	G	*	IR----	RAW MATERIAL PRODUCTION/STORAGE	
WAR.GRDTRK.INS.RMP.MNE	S	*	G	*	IRM---	MINE	
WAR.GRDTRK.INS.RMP.PGO	S	*	G	*	IRP---	PETROLEUM/GAS/OIL	
WAR.GRDTRK.INS.RMP.NBC	S	*	G	*	IRN---	NBC	
WAR.GRDTRK.INS.RMP.NBC.BIO	S	*	G	*	IRNB--	BIOLOGICAL	
WAR.GRDTRK.INS.RMP.NBC.CML	S	*	G	*	IRNC--	CHEMICAL	
WAR.GRDTRK.INS.RMP.NBC.NUC	S	*	G	*	IRNN--	NUCLEAR	
WAR.GRDTRK.INS.PF	S	*	G	*	IP----	PROCESSING FACILITY	
WAR.GRDTRK.INS.PF.DECON	S	*	G	*	IPD---	DECONTAMINATION	
WAR.GRDTRK.INS.EQTMNF	S	*	G	*	IE----	EQUIPMENT MANUFACTURE	
WAR.GRDTRK.INS.SRUF	S	*	G	*	IU----	SERVICE, RESEARCH, UTILITY FACILITY	
WAR.GRDTRK.INS.SRUF.TRF	S	*	G	*	IUR---	TECHNOLOGICAL RESEARCH FACILITY	
WAR.GRDTRK.INS.SRUF.TCF	S	*	G	*	IUT---	TELECOMMUNICATIONS FACILITY	
WAR.GRDTRK.INS.SRUF.EPF	S	*	G	*	IUE---	ELECTRIC POWER FACILITY	
WAR.GRDTRK.INS.SRUF.EPF.NPT	S	*	G	*	IUEN--	NUCLEAR PLANT	
WAR.GRDTRK.INS.SRUF.EPF.DAM	S	*	G	*	IUED--	DAM	
WAR.GRDTRK.INS.SRUF.EPF.FOSF	S	*	G	*	IUEF--	FOSSIL FUEL	
WAR.GRDTRK.INS.SRUF.PWS	S	*	G	*	IUP---	PUBLIC WATER SERVICES	
WAR.GRDTRK.INS.MMF	S	*	G	*	IM----	MILITARY MATERIEL FACILITY	
WAR.GRDTRK.INS.MMF.NENY	S	*	G	*	IMF---	NUCLEAR ENERGY	
WAR.GRDTRK.INS.MMF.NENY.ATMER	S	*	G	*	IMFA--	ATOMIC ENERGY REACTOR	
WAR.GRDTRK.INS.MMF.NENY.NMP	S	*	G	*	IMFP--	NUCLEAR MATERIAL PRODUCTION	
WAR.GRDTRK.INS.MMF.NENY.NMP.WPNGR	S	*	G	*	IMFPW-	WEAPONS GRADE	
WAR.GRDTRK.INS.MMF.NENY.NMS	S	*	G	*	IMFS--	NUCLEAR MATERIAL STORAGE	
WAR.GRDTRK.INS.MMF.APA	S	*	G	*	IMA---	AIRCRAFT PRODUCTION & ASSEMBLY	
WAR.GRDTRK.INS.MMF.AMEP	S	*	G	*	IME---	AMMUNITION AND EXPLOSIVES PRODUCTION	
WAR.GRDTRK.INS.MMF.AMTP	S	*	G	*	IMG---	ARMAMENT PRODUCTION	
WAR.GRDTRK.INS.MMF.MILVP	S	*	G	*	IMV---	MILITARY VEHICLE PRODUCTION	
WAR.GRDTRK.INS.MMF.ENGEP	S	*	G	*	IMN---	ENGINEERING EQUIPMENT PRODUCTION	
WAR.GRDTRK.INS.MMF.ENGEP.BRG	S	*	G	*	IMNB--	BRIDGE	
WAR.GRDTRK.INS.MMF.CBWP	S	*	G	*	IMC---	CHEMICAL & BIOLOGICAL WARFARE PRODUCTION	
WAR.GRDTRK.INS.MMF.SHPCSN	S	*	G	*	IMS---	SHIP CONSTRUCTION	
WAR.GRDTRK.INS.MMF.MSSP	S	*	G	*	IMM---	MISSILE & SPACE SYSTEM PRODUCTION	
WAR.GRDTRK.INS.GOVLDR	S	*	G	*	IG----	GOVERNMENT LEADERSHIP	
WAR.GRDTRK.INS.MILBF	S	*	G	*	IB----	MILITARY BASE/FACILITY	
WAR.GRDTRK.INS.MILBF.AB	S	*	G	*	IBA---	AIRPORT/AIRBASE	
WAR.GRDTRK.INS.MILBF.SP	S	*	G	*	IBN---	SEAPORT/NAVAL BASE	
WAR.GRDTRK.INS.TSPF	S	*	G	*	IT----	TRANSPORT FACILITY	
WAR.GRDTRK.INS.MEDF	S	*	G	*	IX----	MEDICAL FACILITY	
WAR.GRDTRK.INS.MEDF.HSP	S	*	G	*	IXH---	HOSPITAL	
